post_id,row_idx,utility_id,year,language,source_url,task_a_id,task_a_gold,task_b_id,task_b_gold,task_b1_gold
10157426496109268,456,U08,2019,French,https://www.facebook.com/photo/?fbid=10157426496109268&set=a.643560364467965,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
10155379339911714,457,U10,2018,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid0uqtXiqZwFkTQxTLNvH5hewSc1JycVkzsLDPNgAjxkudy9Mf4HhnHMETwBdiPgjSfl,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
1979507072202363,458,U02,2021,German,https://www.facebook.com/HamburgWasser/posts/pfbid0qZevcB4D4usxv5SrtwCJ274cWEWg8VTBTYL7RJx66UBxf4yLeT9YqUa6XHQPeU9wl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
1086012404871930,459,U05,2017,German,https://www.facebook.com/wasserbetriebe/posts/pfbid02jyQfbEMBJsdjpDTWR2roPf9dyWzQD1f7qvsKEovayDwRnXvkC8tWuZNP3wCFVbpCl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
10158968794081714,460,U10,2022,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid02cCNUcDHy97yh7BzQYPD5Fao5MF1eYXG8PbewtVs2ZFSqVEWYJ223cfkw7HUHyDPul,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
2620758694667475,461,U01,2019,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0jQKU53ZdSgm6LfygaQTfsjaiC8L46g9wywADmt8d985V7pSSHMCQ8Xym6MhSjQ6il,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1407400992616876,462,U03,2017,Portuguese,https://www.facebook.com/photo/?fbid=1407400992616876&set=a.636558505181850,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
3103098266380465,463,U03,2020,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid038D558Y1kRaYPVKbXWHbrC4iMxaQnKsSjqctfTKfs7LR7ZAS9ErJhsg7EAbLGhsSgl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1143877719433221,464,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02DHimQZBrbhREZuRbbLrP4aHiCR4fioyjvDzkJaJiJhNybG5MBo5N6ELoRWBMAvvEl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1573959322680756,465,U01,2018,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02kweoAqgDG1UMKMHCWkMZm9ieEpwehErCD3qBZkewE1KgTz77ZFiB8bUFhtQNiEsCl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1076432921332972,466,U11,2025,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid0kjCjZity1yF1oAxCwDA5Cw4aCxNSUWwEZ3b86kwJYLNtHioBQxN1wZ4TFWRXW1J4l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
10152978854331714,467,U10,2015,Swedish,https://www.facebook.com/photo/?fbid=10152978854331714&set=a.817579893704033,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
1096279413858471,468,U02,2018,German,https://www.facebook.com/HamburgWasser/posts/pfbid02q9Qg9xc5YLxAc3HtFPbiZdc9Kmt9EvpzQFhTNN1wGowKurGdYe8pYEorBs9uG1hnl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
1054377448048668,469,U02,2018,German,https://www.facebook.com/HamburgWasser/videos/1054377448048668/,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
794669796021450,470,U04,2024,Norwegian,https://www.facebook.com/reel/956608885800739/,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
975029072573787,471,U01,2016,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/975029072573787,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
1519679461853043,472,U09,2023,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0NSNdvYLvyfKFzcGDenZMkvJVYBA8CVcZMu2YHVqsF8uYMFy4r9prNYBkgRdN2r9Xl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1347264248746743,473,U05,2018,German,https://www.facebook.com/wasserbetriebe/posts/pfbid0y37JxZbhmXvPVvMTpChvyNhkzbTrw3u24q6Xg2e5qJ1MCaiGYxar7gfw22SpWuYRl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2597778287202211,474,U12,2020,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid0tsRkp4NTHYnfwVNQUDBMQT5YiFbviS46X5VLknMsUidkRvJ5QYfMTuRTcSfNhoLel,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
1389650846288297,475,U09,2026,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0381VfzHejrgm4eKnbsTd9ajVsRrGEpRkaU7UwwF5F2n8vvZH3UahjwVmFbKgYzKdEl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1256685803163788,476,U05,2025,German,https://www.facebook.com/reel/1493444035242367/,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
2629206137133338,477,U04,2020,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid02YLi64PEdgRmZBh7JyXX8Lrc17JcYpQLUCWWZnKxUc99CU7BH51LKEV5y6bxRBzLfl,A2,Service disruption / repair / infrastructure,B3,Operational update / resolution,Risk / incident communication
340978265925826,478,U03,2012,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02e2rLH3oL98QRnk1ghWikHThQfiLMMnq11Tk9ui3EbjXZ7cijTzjTK4U9fGbNFuKFl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
750377117117385,479,U04,2023,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid0Vapu6uCjyi6TnKH3seHEFwgMB9dxzws1u1o5vpcDQrc5euPYa4rz5xjWj66eHTT4l,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
653491244674525,480,U03,2013,Portuguese,https://www.facebook.com/photo/?fbid=653491244674525&set=a.653490278007955,A7,Routine / institutional / customer service / other,B7,Other / unclear,Other / unclear
1679914148828325,481,U02,2020,German,https://www.facebook.com/HamburgWasser/videos/1649608568554486/,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
1270580568403961,482,U10,2025,Swedish,https://www.facebook.com/stockholmvattenochavfall/videos/1234614091521387/,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
999865425475478,483,U10,2024,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid0cn1VR6HpMMh6hL96ykipTdnhkCZSXkvGZqDzpza5jPRJeq1Z6tPdoi5mEf3H5Meyl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
1176424732381171,484,U03,2016,Portuguese,https://www.facebook.com/photo/?fbid=1176424732381171&set=a.636558505181850,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
1082032521949827,485,U02,2018,German,https://www.facebook.com/HamburgWasser/posts/pfbid032XY2URQFhC3o5AxXBqwbc3mNPe49njZUmrKJBTJT6rapuxSCYSbRvDKC9d38yW6l,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
669491490205182,486,U09,2019,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02KaUwyU17MSxVKEKbHfeu25houPxAZq8QkZimE5mkYq7HVQawFifAmDcZoTaqFhbJl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
251131327196473,487,U11,2022,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid02YTUonx2fEvHQgc5iS2gXqj15AY9weFJWcf8HtBdX5bFxg6xAVrjyQX4iDU1WXyYUl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
670236521952616,488,U11,2023,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid0v1VwQfz6x33SUMbJiMqxU3F8dyGjfqUNKVo1MoystUSw3AGZANszmRLgEt1VSHnMl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1743552659117898,489,U05,2020,German,https://www.facebook.com/wasserbetriebe/posts/pfbid032z83ELNw8LJFLW7N6XP6MdvSy2CSTqj4sPQ1RhSh4vtnXrpe9X7qpUj74fbmAVgwl,A4,Flood / stormwater / wastewater / sewer,B2,Instruction / advice to public,Risk / incident communication
885812173338836,490,U09,2024,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid028o9Q2zPbWUYF8dNQsAWLVPwhFFhQZkfGWaMm7XHbzjVcibiJkNn9fi1ejB7XtfoUl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1659964967413524,491,U01,2018,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02hncg9w6qULFKKBVLXVBbViVq8hc1DJ7vNBuzxhEPZ9nk1Mu1bcXXurnKv4BmTXxDl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
2504257802931184,492,U03,2019,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0361x6ys9BeE3zyygMdR7YXVhijdkwXBExwRwFjRvd9a2QXm5HhgjgMAHn5HmuzWxtl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
3563016193775049,493,U01,2020,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02eNQ8N6FtUwpTzQfKpGmA3asG3ukCPKBPshyUiu4V2nYJBj78YzHJGAhQk2Rnn4JDl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2755412328105472,494,U12,2021,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid02wBkkC7o5kLkgPfe9MaUTQMQuaey8H1TPvrPPL3phPUbdzbMwujChHCqnTT2Y2HBMl,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
4314655615223471,495,U07,2021,Dutch,https://www.facebook.com/FARYSmultiservice/posts/pfbid02SHNz9AcZH6Yu34V7cVwVRoad2gVWcLfnx75CVT58ZKm5cjtdV5usGudsaDQQb21Sl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
747029164118847,496,U04,2023,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid02aPCey3V185mfhqDuGJdwHuboYWrexJm3W3b5j73qNLCcGXAw9PkkEDP4LpXEhYpBl,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
1335287849957625,497,U02,2019,German,https://www.facebook.com/HamburgWasser/videos/2286432625007722/,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
969273196482708,498,U01,2016,Finnish,https://www.facebook.com/photo/?fbid=969273196482708&set=a.476477601183072,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
2587258034631160,499,U03,2019,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0dbJAjcT8VhZ9MVYD34Njh41drRLxRd2hMhynMyDCUajNFju3gu8vGcJ29N7uSAVJl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
311929025497417,500,U03,2011,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0cGJbHy17qRmeo8vXHG47wXcDUWzEsNzt4t2fKU39NVpjnzLikgJ2B6UzW9ruSQCjl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
4960605063993422,501,U04,2022,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid0porwY93gdjJ5Rfazm1xgUmByrZXAgRDFJyD6E9hQDtQjreE12NFsZjqbKJDMu6xGl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
850015738408455,502,U01,2015,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/850015738408455,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1712419425501411,503,U01,2018,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02tD6PyhZPzhuoSGyeu9P3bMzAErtGG89f9EPr5Sv1NNjGjtp2L85RC1epwFPjdBA1l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
840212414774114,504,U10,2023,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid0GX1ypb6c2Ce3SAr4KWQKLQ7nuie5tmmEPRwTaQMg5Ha5w4CbCRQEzYDP8fXF1YY2l,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
508883042468680,505,U03,2012,Portuguese,https://www.facebook.com/photo/?fbid=508883042468680&set=a.636558505181850,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1205967618198590,506,U10,2025,Swedish,https://www.facebook.com/stockholmvattenochavfall/videos/1457245378572517/,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2084154571897921,507,U12,2018,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid0vdYFAngq9ma2i4ALaz5fMzZrqBd3wp1ZnTabyQXhhHLWZp6hxhbhRfRELu8LgD5ql,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
804125848174136,508,U09,2023,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0ATuYfmz5Uc42v2LvrtAczosooM8m9fNR8xgo2Fzeix39doeiv74sGhNh3FizwdmQl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
10157369910964268,509,U08,2019,French,https://www.facebook.com/photo/?fbid=10157369910964268&set=a.643560364467965,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
601013733255610,510,U03,2013,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/601013733255610,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
3313376578716287,511,U04,2020,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid02eD7ips73ZxYMPinB5uBxCLUEbPsT6K3SLVVFXaejDqSWNwy3dXmggYFeDiJ2icDgl,A2,Service disruption / repair / infrastructure,B3,Operational update / resolution,Risk / incident communication
2877066002370075,512,U01,2020,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02huw4oWfjfz2RoLAtHqBh56Gq3wzcKu65FDxkixSiK46GE5wPCznmepzAmGJW76z3l,A7,Routine / institutional / customer service / other,B2,Instruction / advice to public,Risk / incident communication
432887343401584,513,U03,2012,Portuguese,https://www.facebook.com/photo/?fbid=432887343401584&set=a.432887186734933,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
10158201989719268,514,U08,2020,French,https://www.facebook.com/photo/?fbid=10158201989719268&set=a.643560364467965,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
2066757916734225,515,U01,2019,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0Ge1LtKm5bfVPNtkNJFc452uGPCnDRWeMMCgCVb5k5UzQZc5czEZ8tKmMa5w3WYo4l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
788439523320210,516,U01,2024,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid022oy3XwjA4UQJgRGEzkVL1FhHYX9qyVraYR2ZKrEbNE8EzMLPHQFwa5gRyoJchHPVl,A1,Water quality / safety / public health,B3,Operational update / resolution,Risk / incident communication
903938990032843,517,U11,2020,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid02rhBQFndvW1CMnbDdDWdUxup4apVjLZekWQwgAKkUtdfQiL6BEX2oZEaCaAZu5bqKl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1548168365206804,518,U03,2017,Portuguese,https://www.facebook.com/photo/?fbid=1548168365206804&set=a.636558505181850,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
